Papel,Cotação,P/L,P/VP,PSR,Div.Yield,P/Ativo,P/Cap.Giro,P/EBIT,P/Ativ Circ.Liq,EV/EBIT,EV/EBITDA,Mrg Ebit,Mrg. Líq.,Liq. Corr.,ROIC,ROE,Liq.2meses,Patrim. Líq,Dív.Brut/ Patrim.,Cresc. Rec.5a
TERI3,"64,28","-8,83","0,29","0,107","0,00%","0,081","7,90","7,20","-0,26","39,56","39,56","1,49%","-1,91%","1,03","1,25%","-3,27%","0,00","3.641.000.000,00","1,43","7,94%"
BIOM4,"8,68","-8,31","3,07","10,019","0,00%","1,351","4,37","-11,37","-13,80","-12,27","-12,27","-88,09%","-120,62%","3,03","-18,36%","-36,96%","0,00","191.479.000,00","0,98","698,62%"
SEMP3,"16,86","-8,12","1,36","15,081","0,00%","1,201","15,67","-4,42","15,67","-4,07","-4,07","-340,98%","-185,82%","1,64","-30,21%","-16,81%","0,00","118.441.000,00","0,00","-10,37%"
SZPQ4,"6,64","-7,85","2,20","0,855","0,00%","0,744","2,62","-20,31","-3,17","-22,77","-22,77","-4,21%","-10,89%","2,97","-3,77%","-28,00%","0,00","684.467.000,00","0,30","-11,71%"
AHEB3,"21,90","-7,82","51,80","0,876","0,00%","0,617","-5,85","-11,90","-0,86","-8,66","-15,33","-7,36%","-11,20%","0,72","-6,55%","-662,49%","1.366,88","3.612.000,00","0,00","-2,77%"
MEDI3,"11,55","-7,52","1,89","0,374","0,00%","0,824","-10,02","-9,11","-3,31","-6,61","-6,61","-4,11%","-4,98%","0,79","-12,30%","-25,13%","0,00","426.164.000,00","0,02","13,02%"
MDNE3,"8,66","-7,34","0,73","1,433","0,00%","0,354","1,58","17,73","-3,73","19,36","17,48","8,08%","-20,34%","2,12","2,08%","-9,97%","2.937.150,00","1.004.650.000,00","0,13","-9,57%"
AHEB5,"20,01","-7,14","47,33","0,801","0,00%","0,563","-5,34","-10,87","-0,79","-7,64","-13,51","-7,36%","-11,20%","0,72","-6,55%","-662,49%","0,00","3.612.000,00","0,00","-2,77%"
MNDL3,"23,00","-6,37","-0,37","0,111","0,00%","0,051","-0,09","1,30","-0,06","5,60","4,40","8,53%","-1,74%","0,34","4,26%","5,86%","39.840,50","-152.791.000,00","-1,28","5,18%"
BKBR3,"10,20","-6,30","1,53","1,255","0,00%","0,714","5,06","-7,25","-2,88","-7,28","-51,17","-17,30%","-19,91%","1,98","-13,38%","-24,24%","23.151.500,00","1.838.460.000,00","0,45","358,98%"
MSPA3,"48,00","-5,61","0,37","3,057","0,00%","0,221","9,04","-6,50","-0,63","-7,70","-12,87","-47,02%","-54,53%","1,76","-3,51%","-6,63%","345,00","827.556.000,00","0,11","-29,52%"
BUET3,"24,99","-5,46","-0,97","1,961","0,00%","0,572","-0,67","-13,13","-0,39","-22,60","-36,32","-14,93%","-35,93%","0,11","-5,95%","17,79%","0,00","-124.674.000,00","-0,70","4,55%"
SJOS3,"1,19","-5,35","-0,10","6,083","0,00%","4,097","-0,11","25,66","-0,10","78,74","78,74","23,70%","-113,75%","0,02","-1,48%","1,91%","0,00","-157.394.000,00","-0,21","0,00%"
PINE4,"2,26","-5,26","0,42","0,000","0,00%","0,000","0,00","0,00","0,00","0,00","0,00","0,00%","0,00%","0,00","0,00%","-8,03%","426.490,00","792.694.000,00","0,00","23,09%"
BRKM5,"44,00","-5,24","-15,93","0,599","0,00%","0,407","6,04","4,88","-0,63","8,27","5,29","12,28%","-11,98%","1,20","12,26%","303,85%","129.299.000,00","-2.202.310.000,00","-19,03","4,83%"
BRKM3,"42,25","-5,03","-15,29","0,575","0,00%","0,391","5,80","4,68","-0,60","8,08","5,17","12,28%","-11,98%","1,20","12,26%","303,85%","1.148.350,00","-2.202.310.000,00","-19,03","4,83%"
TLCP3,"48,00","-5,02","1,76","0,824","0,00%","0,533","-2,76","-26,61","-1,33","-43,86","-43,86","-3,10%","-16,40%","0,61","-2,52%","-35,04%","0,00","262.979.000,00","1,21","9,09%"
MSPA4,"42,10","-4,92","0,33","2,682","0,00%","0,194","7,93","-5,70","-0,56","-6,90","-11,53","-47,02%","-54,53%","1,76","-3,51%","-6,63%","0,00","827.556.000,00","0,11","-29,52%"
LFFE4,"3,89","-4,91","4,08","0,000","0,00%","3,599","0,00","-26,50","0,00","-23,11","10,90","0,00%","0,00%","0,00","0,00%","-83,10%","0,00","51.892.000,00","0,00","0,00%"
CGOS3,"26,20","-4,85","1,89","0,509","0,00%","0,167","-0,83","-256,60","-0,25","-570,29","-570,29","-0,20%","-10,48%","0,54","-0,08%","-39,02%","0,00","453.387.000,00","2,48","8,97%"
TECN3,"1,69","-4,71","0,42","0,542","0,00%","0,222","0,48","8,86","2,09","12,98","50,03","6,12%","-11,51%","5,19","2,95%","-8,90%","2.787.660,00","316.295.000,00","0,44","-8,15%"
MGEL3,"25,00","-4,67","-0,36","0,265","0,00%","0,363","0,90","2,96","-0,26","16,60","11,94","8,93%","-5,67%","3,06","15,42%","7,73%","0,00","-400.833.000,00","-1,82","7,38%"
PRML3,"11,52","-4,41","1,98","18,612","0,00%","0,581","23,00","-30,33","-0,93","-63,15","1.640,31","-61,36%","-424,99%","2,02","-1,96%","-44,84%","0,00","2.192.720.000,00","2,18","32,85%"
BAHI4,"86,00","-4,20","1,06","0,982","0,00%","0,320","-2,03","-61,22","-0,55","-64,01","172,63","-1,60%","-23,27%","0,40","-0,57%","-25,18%","0,00","182.229.000,00","0,28","67,21%"
ADHM3,"1,56","-4,09","-1,29","770,924","0,00%","105,126","-1,43","-5,69","-1,27","-5,69","-5,81","-13.548,50%","-18.860,60%","0,00","521,70%","31,47%","2.064,00","-19.776.000,00","0,00","43,48%"
BUET4,"18,49","-4,04","-0,72","1,451","0,00%","0,423","-0,50","-9,72","-0,29","-19,18","-30,83","-14,93%","-35,93%","0,11","-5,95%","17,79%","0,00","-124.674.000,00","-0,70","4,55%"
VLID3,"9,78","-3,96","0,76","0,414","0,00%","0,280","3,75","11,65","-1,78","22,75","7,09","3,55%","-10,40%","1,20","3,22%","-19,05%","6.718.910,00","1.062.880.000,00","1,23","4,90%"
PMET5,"0,65","-3,95","-0,16","4,518","0,00%","30,248","-0,22","89,99","-0,16","503,88","503,88","5,02%","-114,49%","0,01","38,97%","4,10%","0,00","-290.863.000,00","-0,74","37,74%"
LFFE3,"3,11","-3,92","3,26","0,000","0,00%","2,877","0,00","-21,18","0,00","-17,80","8,39","0,00%","0,00%","0,00","0,00%","-83,10%","0,00","51.892.000,00","0,00","0,00%"
MYPK3,"12,28","-3,84","0,55","0,215","0,00%","0,152","2,33","1.130,34","-0,55","3.235,08","9,67","0,02%","-4,79%","1,19","0,02%","-14,20%","24.599.400,00","3.462.290.000,00","1,48","8,25%"
FBMC3,"80,00","-3,78","-0,92","3,858","0,00%","1,384","-1,79","-2,85","-0,64","-3,31","-3,69","-135,59%","-101,97%","0,31","-64,70%","24,19%","0,00","-63.552.000,00","-0,15","-31,66%"
BAHI3,"74,99","-3,67","0,92","0,856","0,00%","0,279","-1,77","-53,38","-0,48","-56,17","151,49","-1,60%","-23,27%","0,40","-0,57%","-25,18%","58.375,00","182.229.000,00","0,28","67,21%"
CRDE3,"23,10","-3,62","0,52","27,615","17,88%","0,462","3,24","-5,32","4,43","-3,66","-3,66","-519,20%","-762,04%","2,89","-10,32%","-14,41%","29.569,90","107.224.000,00","0,00","-27,29%"
TLCP4,"34,11","-3,57","1,25","0,586","0,00%","0,379","-1,96","-18,91","-0,95","-36,16","-36,16","-3,10%","-16,40%","0,61","-2,52%","-35,04%","0,00","262.979.000,00","1,21","9,09%"
BECE3,"9,10","-3,42","8,72","0,000","0,00%","0,000","0,00","0,00","0,00","0,00","0,00","0,00%","0,00%","0,00","0,00%","-255,20%","0,00","96.496.000,00","0,00","12,81%"
CVCB3,"20,10","-3,38","88,75","6,472","0,00%","0,793","-43,40","-7,45","-2,11","-8,48","-13,94","-86,90%","-196,33%","0,97","-14,85%","-2.626,49%","122.052.000,00","45.560.000,00","33,11","-6,74%"
EMBR3,"16,08","-3,29","0,81","0,606","0,00%","0,217","0,62","17,89","-1,57","31,53","9,59","3,39%","-18,31%","2,53","1,74%","-24,62%","241.181.000,00","14.687.500.000,00","1,57","-7,28%"
TCSA3,"7,36","-3,29","0,70","2,999","0,00%","0,311","1,34","-5,41","-2,18","-8,16","-8,80","-55,43%","-92,38%","2,35","-6,71%","-21,25%","10.865.600,00","775.713.000,00","0,67","-10,40%"
BECE4,"8,75","-3,29","8,38","0,000","0,00%","0,000","0,00","0,00","0,00","0,00","0,00","0,00%","0,00%","0,00","0,00%","-255,20%","0,00","96.496.000,00","0,00","12,81%"
AMAR3,"5,40","-3,27","1,42","0,660","0,00%","0,420","4,36","66,53","-2,40","109,85","7,30","0,99%","-20,20%","1,22","0,90%","-43,57%","21.272.000,00","991.923.000,00","1,46","-5,57%"
BAHI5,"65,00","-3,18","0,80","0,742","0,00%","0,242","-1,53","-46,27","-0,41","-49,06","132,31","-1,60%","-23,27%","0,40","-0,57%","-25,18%","0,00","182.229.000,00","0,28","67,21%"
JBDU3,"2,68","-3,11","0,21","0,000","0,00%","0,071","-0,41","-3,70","-0,11","-5,27","-5,27","0,00%","0,00%","0,00","-1,92%","-6,78%","202.531,00","63.719.000,00","0,09","0,00%"
JBDU4,"2,50","-2,91","0,20","0,000","0,00%","0,066","-0,38","-3,45","-0,10","-5,02","-5,02","0,00%","0,00%","0,00","-1,92%","-6,78%","335.229,00","63.719.000,00","0,09","0,00%"
PNOR5,"1,87","-2,90","0,55","0,354","0,00%","0,205","0,70","8,52","-2,32","4,57","4,57","4,15%","-11,74%","2,50","3,61%","-18,84%","0,00","158.071.000,00","0,42","1,34%"
PNOR6,"1,87","-2,90","0,55","0,354","0,00%","0,205","0,70","8,52","-2,32","4,57","4,57","4,15%","-11,74%","2,50","3,61%","-18,84%","0,00","158.071.000,00","0,42","1,34%"
STRP4,"0,21","-2,85","-0,43","0,416","0,00%","0,111","-0,18","-0,45","-0,09","-1,15","-1,15","-91,82%","-14,58%","0,13","-25,49%","14,95%","0,00","-12.498.000,00","-0,66","-36,39%"
JFEN3,"4,33","-2,70","-1,31","15,717","0,00%","0,356","-5,28","-4,45","-0,69","-10,08","-10,22","-352,86%","-589,78%","0,93","-8,49%","48,39%","0,00","-348.505.000,00","-1,68","-33,89%"
BRKM6,"22,55","-2,69","-8,16","0,307","0,00%","0,209","3,10","2,50","-0,32","5,90","3,77","12,28%","-11,98%","1,20","12,26%","303,85%","7.998,85","-2.202.310.000,00","-19,03","4,83%"
SUZB5,"21,13","-2,68","3,98","0,944","0,00%","0,283","2,94","3,65","-0,38","11,76","6,35","25,86%","-35,18%","2,20","8,71%","-148,30%","0,00","7.231.820.000,00","10,08","37,12%"
ECPR3,"77,00","-2,64","0,93","0,000","0,00%","0,517","349,17","-82,10","-1,18","-81,81","-81,95","0,00%","0,00%","1,42","-0,63%","-35,04%","0,00","157.967.000,00","0,00","0,00%"
LIXC3,"1,75","-2,62","1,52","395,995","0,00%","0,069","0,28","-4,21","3,84","-6,37","-6,68","-9.413,21%","-14.386,80%","1,34","-1,90%","-57,85%","0,00","13.842.000,00","0,79","-75,90%"
ECPR4,"74,96","-2,57","0,90","0,000","0,00%","0,503","339,91","-79,92","-1,15","-79,64","-79,77","0,00%","0,00%","1,42","-0,63%","-35,04%","0,00","157.967.000,00","0,00","0,00%"
CEDO3,"10,50","-2,53","0,80","0,170","0,00%","0,152","-8,53","3,76","-0,43","10,69","6,53","4,52%","-7,42%","0,96","5,08%","-31,63%","23.425,20","131.148.000,00","1,73","4,79%"
BICB4,"8,25","-2,43","2,21","0,000","0,00%","0,000","0,00","0,00","0,00","0,00","0,00","0,00%","0,00%","0,00","0,00%","-91,00%","0,00","944.626.000,00","0,00","-31,19%"
SHOW3,"3,85","-2,39","1,35","6,491","0,00%","0,490","3,52","-4,00","-3,14","-3,12","-4,27","-162,09%","-273,64%","1,40","-21,23%","-56,42%","1.298.630,00","192.409.000,00","0,75","-47,69%"
MMXM3,"29,70","-2,38","-0,24","752,709","0,00%","1,506","-0,23","9,54","-0,21","21,75","21,75","7.888,67%","-31.659,40%","0,01","26,68%","9,95%","7.722.910,00","-812.933.000,00","-0,30","-31,03%"
BICB3,"8,00","-2,35","2,14","0,000","0,00%","0,000","0,00","0,00","0,00","0,00","0,00","0,00%","0,00%","0,00","0,00%","-91,00%","0,00","944.626.000,00","0,00","-31,19%"
MEAL3,"3,86","-2,33","0,94","0,958","0,00%","0,402","3,41","-5,45","-1,30","-6,12","-52,10","-17,57%","-41,05%","1,81","-9,88%","-40,09%","25.135.100,00","1.181.400.000,00","0,57","-4,96%"
TXRX4,"9,66","-2,30","-0,13","0,493","0,00%","0,215","-0,15","18,55","-0,10","123,51","34,17","2,66%","-21,43%","0,21","1,79%","5,78%","65.363,20","-309.729.000,00","-0,75","1,90%"
SUZB6,"17,88","-2,27","3,37","0,799","0,00%","0,239","2,49","3,09","-0,32","11,20","6,04","25,86%","-35,18%","2,20","8,71%","-148,30%","0,00","7.231.820.000,00","10,08","37,12%"
ARLA4,"3,38","-2,21","-0,62","2,137","0,00%","0,442","-0,31","-6,74","-0,29","-17,87","-17,87","-31,72%","-96,55%","0,10","-13,71%","28,00%","0,00","-24.319.000,00","-1,02","-47,46%"
LIXC4,"1,45","-2,17","1,26","328,110","0,00%","0,057","0,23","-3,49","3,18","-5,65","-5,92","-9.413,21%","-14.386,80%","1,34","-1,90%","-57,85%","0,00","13.842.000,00","0,79","-75,90%"
OGXP3,"1,63","-2,15","-0,98","0,000","0,00%","0,925","0,00","-16,46","0,00","-16,46","-16,46","0,00%","0,00%","0,00","0,00%","45,53%","0,00","-53.901.000,00","0,00","0,00%"
BAHI11,"43,70","-2,14","0,54","0,499","0,00%","0,163","-1,03","-31,11","-0,28","-33,90","91,42","-1,60%","-23,27%","0,40","-0,57%","-25,18%","0,00","182.229.000,00","0,28","67,21%"
VTLM3,"0,79","-2,07","-0,65","390,404","0,00%","53,237","-0,72","-2,88","-0,64","-2,88","-2,94","-13.548,50%","-18.860,60%","0,00","521,70%","31,47%","0,00","-19.776.000,00","0,00","43,48%"
AVLL3,"26,00","-1,90","1,48","3,234","0,00%","0,254","1,84","-3,82","-0,61","-7,98","-8,91","-84,61%","-232,94%","1,50","-8,20%","-78,14%","184.518,00","392.517.000,00","2,49","9,74%"
FHER3,"6,95","-1,88","-2,53","0,169","0,00%","0,207","1,53","2,55","-0,37","4,37","3,68","6,63%","-9,00%","1,35","10,11%","134,48%","7.843.630,00","-148.119.000,00","-2,08","-26,70%"
ARCZ3,"3,66","-1,88","1,95","1,096","0,00%","0,369","1,53","9,50","-0,84","28,18","28,18","11,54%","-58,02%","2,86","4,03%","-103,98%","0,00","1.934.210.000,00","3,92","0,75%"
ARCZ6,"3,63","-1,86","1,94","1,087","0,00%","0,366","1,52","9,42","-0,84","28,10","28,10","11,54%","-58,02%","2,86","4,03%","-103,98%","0,00","1.934.210.000,00","3,92","0,75%"
ESTR4,"36,00","-1,85","-0,06","0,210","0,00%","0,119","-0,06","3,20","-0,05","9,80","7,89","6,57%","-11,33%","0,21","4,04%","3,18%","28.954,80","-494.234.000,00","-0,14","-2,72%"
KROT11,"40,00","-1,85","0,81","2,035","0,00%","0,348","2,67","-17,43","-1,48","-27,30","83,82","-11,68%","-110,19%","1,76","-2,39%","-43,95%","0,00","13.209.100.000,00","0,78","2,47%"
CTNM3,"12,50","-1,83","0,46","0,194","0,00%","0,090","2,19","7,72","-0,35","34,75","11,15","2,51%","-18,27%","1,12","1,31%","-25,14%","5.644,08","833.696.000,00","1,87","-8,75%"
BISA3,"1,58","-1,77","1,18","1,692","0,00%","0,321","0,86","-4,02","-7,64","-6,21","-9,28","-42,05%","-96,36%","2,22","-8,50%","-66,94%","0,00","1.788.370.000,00","0,77","-24,23%"
FRIO3,"63,00","-1,70","-3,89","0,179","0,00%","0,150","1,31","4,60","-0,49","16,05","7,89","3,89%","-9,69%","1,20","6,71%","228,83%","24.777,60","-66.490.000,00","-17,27","11,81%"
BCAL6,"0,28","-1,70","-0,07","1,946","0,00%","13,030","-0,09","38,77","-0,07","452,65","452,65","5,02%","-114,49%","0,01","38,97%","4,10%","0,00","-290.863.000,00","-0,74","37,74%"
DJON4,"0,18","-1,70","0,22","-0,956","0,00%","0,166","-1,29","-1,42","-0,85","-1,98","-1,98","67,37%","56,33%","0,24","-12,02%","-12,84%","0,00","2.702.000,00","0,09","45,19%"
SPRI6,"11,00","-1,68","1,24","0,000","0,00%","1,196","2,33","-3,21","2,47","-2,86","-2,88","0,00%","0,00%","66,47","-42,86%","-73,82%","0,00","22.420.000,00","0,00","-7,33%"
KROT4,"5,12","-1,65","0,73","1,823","0,00%","0,312","2,40","-15,62","-1,33","-25,49","78,26","-11,68%","-110,19%","1,76","-2,39%","-43,95%","0,00","13.209.100.000,00","0,78","2,47%"
ARLA3,"2,47","-1,62","-0,45","1,562","0,00%","0,323","-0,22","-4,92","-0,21","-16,06","-16,06","-31,72%","-96,55%","0,10","-13,71%","28,00%","0,00","-24.319.000,00","-1,02","-47,46%"
SPRI3,"10,51","-1,61","1,19","0,000","0,00%","1,143","2,23","-3,07","2,36","-2,72","-2,74","0,00%","0,00%","66,47","-42,86%","-73,82%","0,00","22.420.000,00","0,00","-7,33%"
MGEL4,"8,59","-1,60","-0,12","0,091","0,00%","0,125","0,31","1,02","-0,09","14,66","10,54","8,93%","-5,67%","3,06","15,42%","7,73%","174.667,00","-400.833.000,00","-1,82","7,38%"
SDIA4,"6,42","-1,59","9,41","0,397","0,00%","0,418","-3,29","9,53","-0,83","23,15","23,15","4,16%","-25,09%","0,78","5,89%","-590,66%","0,00","459.230.000,00","17,27","13,42%"
SDIA3,"6,42","-1,59","9,41","0,397","0,00%","0,418","-3,29","9,53","-0,83","23,15","23,15","4,16%","-25,09%","0,78","5,89%","-590,66%","0,00","459.230.000,00","17,27","13,42%"
DUQE3,"28,00","-1,58","-11,29","12,103","0,00%","0,428","-0,74","-1,65","-0,57","-2,70","-2,98","-732,92%","-767,60%","0,33","-28,21%","715,74%","0,00","-6.987.000,00","-7,19","-42,70%"
OIBR4,"2,77","-1,57","2,13","1,776","0,00%","0,223","1,05","-5,58","-0,51","-13,05","27,76","-31,81%","-113,40%","1,88","-4,46%","-135,84%","11.002.300,00","7.751.490.000,00","3,40","-19,96%"
GPIV33,"5,10","-1,44","0,40","-0,835","0,00%","0,180","0,97","-0,74","19,49","0,05","0,05","112,84%","123,97%","4,75","-31,48%","-27,54%","971.963,00","1.411.230.000,00","0,07","16,67%"
CEDO4,"5,75","-1,39","0,44","0,093","0,00%","0,083","-4,67","2,06","-0,24","8,99","5,49","4,52%","-7,42%","0,96","5,08%","-31,63%","54.082,20","131.148.000,00","1,73","4,79%"
GOLL4,"23,29","-1,38","-0,58","1,301","0,00%","0,647","-1,16","-7,76","-0,36","-15,90","21,13","-16,75%","-92,52%","0,31","-10,77%","41,56%","189.381.000,00","-14.407.100.000,00","-0,69","-5,86%"
COGN3,"4,05","-1,31","0,58","1,442","0,00%","0,247","1,90","-12,35","-1,05","-22,22","68,24","-11,68%","-110,19%","1,76","-2,39%","-43,95%","212.155.000,00","13.209.100.000,00","0,78","2,47%"
SPRI5,"8,52","-1,30","0,96","0,000","0,00%","0,927","1,81","-2,49","1,91","-2,14","-2,15","0,00%","0,00%","66,47","-42,86%","-73,82%","0,00","22.420.000,00","0,00","-7,33%"
AZUL4,"39,96","-1,27","-0,97","2,393","0,00%","0,870","-2,87","-14,78","-0,56","-19,30","20,50","-16,19%","-188,62%","0,53","-8,94%","76,58%","310.440.000,00","-14.148.800.000,00","-0,52","0,86%"
SGPS3,"8,08","-1,26","0,37","0,263","0,00%","0,128","1,50","9,12","-0,58","26,82","8,59","2,89%","-20,91%","1,25","1,60%","-29,02%","821.996,00","1.105.750.000,00","0,88","-11,78%"
IDVL4,"2,67","-1,26","1,16","0,000","0,00%","0,000","0,00","0,00","0,00","0,00","0,00","0,00%","0,00%","0,00","0,00%","-91,76%","0,00","237.683.000,00","0,00","0,00%"
PMET6,"0,20","-1,21","-0,05","1,390","0,00%","9,307","-0,07","27,69","-0,05","441,57","441,57","5,02%","-114,49%","0,01","38,97%","4,10%","0,00","-290.863.000,00","-0,74","37,74%"
OIBR3,"2,00","-1,13","1,54","1,283","0,00%","0,161","0,75","-4,03","-0,37","-11,50","24,45","-31,81%","-113,40%","1,88","-4,46%","-135,84%","235.691.000,00","7.751.490.000,00","3,40","-19,96%"
LGLO4,"100,00","-1,05","0,65","0,225","0,00%","0,192","-0,32","-1,24","-0,32","-2,13","-2,13","-18,10%","-21,47%","0,14","-18,37%","-62,51%","0,00","5.191.000,00","0,49","-11,42%"
ESTR3,"20,00","-1,03","-0,03","0,117","0,00%","0,066","-0,03","1,78","-0,03","8,38","6,75","6,57%","-11,33%","0,21","4,04%","3,18%","0,00","-494.234.000,00","-0,14","-2,72%"
IDVL3,"2,16","-1,02","0,93","0,000","0,00%","0,000","0,00","0,00","0,00","0,00","0,00","0,00%","0,00%","0,00","0,00%","-91,76%","0,00","237.683.000,00","0,00","0,00%"
DMMO3,"0,94","-0,88","-0,38","0,869","0,00%","0,999","-1,25","-2,97","-0,32","-2,05","-4,41","-29,26%","-98,60%","0,36","-213,63%","43,56%","10.003.100,00","-754.362.000,00","-0,01","11,19%"
DHBI3,"19,00","-0,83","-0,17","0,869","0,00%","0,343","-0,16","-3,68","-0,13","-24,58","-59,55","-23,58%","-154,81%","0,12","-10,50%","21,03%","0,00","-456.340.000,00","-0,99","-23,62%"
LETO5,"2,06","-0,83","-0,14","0,000","0,00%","0,248","0,00","0,00","0,00","0,00","0,00","0,00%","0,00%","0,00","0,00%","17,05%","0,00","-58.642.000,00","0,00","-17,38%"
SUZA4,"13,90","-0,82","1,19","0,079","0,00%","0,024","0,24","0,31","-0,03","8,41","4,54","25,84%","-35,23%","2,20","8,71%","-145,25%","0,00","2.023.370.000,00","36,03","37,12%"
CTNM4,"5,56","-0,81","0,20","0,086","0,00%","0,040","0,97","3,43","-0,16","30,47","9,77","2,51%","-18,27%","1,12","1,31%","-25,14%","94.341,90","833.696.000,00","1,87","-8,75%"
IENG3,"0,15","-0,81","0,99","1,717","0,00%","0,110","-1,17","3,88","-0,30","25,11","25,11","44,29%","-224,61%","0,85","2,84%","-122,41%","0,00","52.234.000,00","5,45","8,13%"
MTIG4,"49,00","-0,75","0,52","0,100","0,00%","0,084","-0,50","-1,36","-0,17","-10,09","-19,14","-7,40%","-13,32%","0,67","-6,88%","-69,40%","4.861,30","22.593.100,00","3,39","-3,82%"
BBRK3,"1,67","-0,74","-3,12","1,291","0,00%","0,639","-5,65","-4,08","-0,69","-2,91","-4,51","-31,60%","-175,09%","0,71","-19,54%","423,67%","896.106,00","-42.043.000,00","0,00","2,65%"
LATM11,"28,65","-0,68","0,02","0,006","0,00%","0,003","-0,02","0,05","-0,00","7,74","7,74","11,46%","-0,39%","0,49","6,55%","-2,37%","0,00","11.357.000.000,00","2,92","16,69%"
INEP3,"35,30","-0,68","-0,13","39,814","0,00%","0,209","-0,14","-0,99","-0,09","-3,50","-3,64","-4.019,28%","-5.674,00%","0,10","-23,14%","19,63%","577.169,00","-2.170.940.000,00","-0,34","-51,55%"
CELM3,"15,00","-0,67","-0,16","0,257","0,00%","0,132","-0,21","-1,02","-0,10","-4,26","-4,26","-25,14%","-38,36%","0,44","-15,60%","23,41%","0,00","-11.104.000,00","-0,66","5,80%"
INEP4,"33,90","-0,65","-0,13","38,235","0,00%","0,201","-0,13","-0,95","-0,08","-3,46","-3,60","-4.019,28%","-5.674,00%","0,10","-23,14%","19,63%","850.157,00","-2.170.940.000,00","-0,34","-51,55%"
PLAS3,"6,10","-0,65","-0,40","0,205","0,00%","0,125","-0,72","-0,95","-0,12","-2,83","-12,22","-21,59%","-31,69%","0,61","-14,91%","61,84%","86.134,60","-189.216.000,00","-0,97","1,46%"
IENG5,"0,12","-0,65","0,79","1,374","0,00%","0,088","-0,93","3,10","-0,24","24,33","24,33","44,29%","-224,61%","0,85","2,84%","-122,41%","0,00","52.234.000,00","5,45","8,13%"
VIVR3,"1,14","-0,61","-0,49","2,513","0,00%","0,342","-0,45","-2,31","-0,25","-6,10","-6,47","-108,81%","-411,82%","0,32","-16,79%","79,54%","595.323,00","-227.288.000,00","-0,93","69,12%"
ATMP3,"5,20","-0,60","0,77","0,136","0,00%","0,072","-0,37","-1,44","-0,10","-4,34","11,84","-9,50%","-22,72%","0,48","-5,86%","-128,42%","914.489,00","167.176.000,00","1,88","-19,91%"
HOOT4,"2,60","-0,53","-0,11","1,321","0,00%","0,103","-0,08","-0,71","-0,05","-0,71","-0,85","-185,05%","-251,06%","0,03","-14,89%","20,13%","5.287,20","-451.016.000,00","-0,00","-26,03%"
RPMG3,"3,10","-0,51","-0,07","0,140","0,00%","0,065","-0,07","-0,54","-0,06","-0,54","-0,55","-25,77%","-27,61%","0,52","-12,21%","12,94%","223.856,00","-3.192.400.000,00","0,00","21,08%"
REEM4,"4,63","-0,48","-0,08","0,197","0,00%","0,137","-0,14","-4,33","-0,07","-3,84","-6,01","-4,54%","-40,65%","0,45","4,61%","15,78%","0,00","-372.708.000,00","-0,00","-13,59%"
CCXC3,"1,16","-0,48","-0,04","0,000","0,00%","0,185","0,00","-0,65","0,00","-0,52","-0,52","0,00%","0,00%","0,00","0,00%","7,85%","0,00","-52.699.000,00","0,00","0,00%"
PMAM3,"9,16","-0,46","-2,00","0,093","0,00%","0,099","-0,19","21,64","-0,17","169,74","18,00","0,43%","-20,07%","0,47","0,54%","433,86%","700.938,00","-198.590.000,00","-14,55","2,70%"
SCLO4,"0,41","-0,42","-0,00","1,883","0,00%","0,020","-0,00","-1,44","-0,00","-99,41","-106,01","-130,62%","-446,41%","0,02","-1,46%","0,58%","0,00","-160.491.000,00","-0,17","-25,28%"
SJOS4,"0,09","-0,40","-0,01","0,460","0,00%","0,310","-0,01","1,94","-0,01","55,02","55,02","23,70%","-113,75%","0,02","-1,48%","1,91%","0,00","-157.394.000,00","-0,21","0,00%"
DOCA3,"11,00","-0,40","-0,03","-3,064","0,00%","0,030","-0,32","-0,26","-0,02","-6,86","-6,76","1.165,92%","636,17%","0,61","-12,48%","8,24%","0,00","-390.317.000,00","-0,82","-38,80%"
FGUI4,"0,38","-0,39","-0,07","0,507","0,00%","0,798","-0,07","-1,83","-0,06","-14,24","-14,24","-27,72%","-129,00%","0,04","-60,74%","17,32%","0,00","-222.024.000,00","-0,46","2,13%"
CEED4,"61,20","-0,37","-0,10","0,169","0,00%","0,148","-0,55","-1,57","-0,07","-4,03","-6,59","-10,73%","-46,18%","0,51","-11,67%","28,26%","1.402,20","-5.742.890.000,00","-0,17","111,37%"
CEED3,"61,00","-0,36","-0,10","0,168","0,00%","0,147","-0,55","-1,57","-0,07","-4,03","-6,58","-10,73%","-46,18%","0,51","-11,67%","28,26%","24.453,80","-5.742.890.000,00","-0,17","111,37%"
WISA4,"0,25","-0,35","-0,01","0,219","0,00%","0,029","-0,06","-0,31","-0,01","-19,27","-19,27","-71,41%","-62,75%","0,18","-9,78%","2,39%","0,00","-205.386.000,00","-0,52","-48,66%"
LETO3,"0,80","-0,32","-0,05","0,000","0,00%","0,096","0,00","0,00","0,00","0,00","0,00","0,00%","0,00%","0,00","0,00%","17,05%","0,00","-58.642.000,00","0,00","-17,38%"
SNSY5,"5,43","-0,30","-0,03","0,082","0,00%","0,105","-0,30","-0,80","-0,03","-2,97","-4,53","-10,26%","-27,49%","0,62","-15,65%","10,24%","120.583,00","-1.364.700.000,00","-0,09","9,51%"
